index,ObservationDate,Country/Region,Confirmed,Deaths,Recovered
1961,02/21/2020,South Korea,204.0,2.0,16.0
1968,02/21/2020,Japan,105.0,1.0,22.0
1971,02/21/2020,Singapore,85.0,0.0,37.0
1976,02/21/2020,Thailand,35.0,0.0,17.0
1978,02/21/2020,Malaysia,22.0,0.0,15.0
1979,02/21/2020,Italy,20.0,1.0,0.0
1980,02/21/2020,Iran,18.0,4.0,0.0
1982,02/21/2020,Germany,16.0,0.0,14.0
1983,02/21/2020,Vietnam,16.0,0.0,14.0
1984,02/21/2020,France,12.0,1.0,4.0
1987,02/21/2020,UK,9.0,0.0,8.0
1988,02/21/2020,United Arab Emirates,9.0,0.0,4.0
1995,02/21/2020,India,3.0,0.0,3.0
1996,02/21/2020,Philippines,3.0,1.0,1.0
1999,02/21/2020,Russia,2.0,0.0,2.0
2000,02/21/2020,Spain,2.0,0.0,2.0
2006,02/21/2020,Belgium,1.0,0.0,1.0
2007,02/21/2020,Cambodia,1.0,0.0,1.0
2009,02/21/2020,Egypt,1.0,0.0,0.0
2010,02/21/2020,Finland,1.0,0.0,1.0
2014,02/21/2020,Nepal,1.0,0.0,1.0
2015,02/21/2020,Sri Lanka,1.0,0.0,1.0
2016,02/21/2020,Sweden,1.0,0.0,0.0
2039,02/22/2020,South Korea,433.0,2.0,16.0
2051,02/22/2020,Japan,122.0,1.0,22.0
2055,02/22/2020,Singapore,85.0,0.0,37.0
2060,02/22/2020,Italy,62.0,2.0,1.0
2061,02/22/2020,Thailand,35.0,0.0,17.0
2062,02/22/2020,Iran,28.0,5.0,0.0
2064,02/22/2020,Malaysia,22.0,0.0,15.0
2066,02/22/2020,Germany,16.0,0.0,14.0
2067,02/22/2020,Vietnam,16.0,0.0,14.0
2068,02/22/2020,United Arab Emirates,13.0,0.0,4.0
2069,02/22/2020,France,12.0,1.0,4.0
2072,02/22/2020,UK,9.0,0.0,8.0
2079,02/22/2020,India,3.0,0.0,3.0
2080,02/22/2020,Philippines,3.0,1.0,1.0
2083,02/22/2020,Russia,2.0,0.0,2.0
2084,02/22/2020,Spain,2.0,0.0,2.0
2090,02/22/2020,Belgium,1.0,0.0,1.0
2091,02/22/2020,Cambodia,1.0,0.0,1.0
2093,02/22/2020,Egypt,1.0,0.0,0.0
2094,02/22/2020,Finland,1.0,0.0,1.0
2096,02/22/2020,Lebanon,1.0,0.0,0.0
2098,02/22/2020,Nepal,1.0,0.0,1.0
2099,02/22/2020,Sri Lanka,1.0,0.0,1.0
2100,02/22/2020,Sweden,1.0,0.0,0.0
2120,02/23/2020,South Korea,602.0,6.0,18.0
2132,02/23/2020,Italy,155.0,3.0,2.0
2133,02/23/2020,Japan,147.0,1.0,22.0
2140,02/23/2020,Singapore,89.0,0.0,51.0
2145,02/23/2020,Iran,43.0,8.0,0.0
2146,02/23/2020,Thailand,35.0,0.0,21.0
2148,02/23/2020,Malaysia,22.0,0.0,15.0
2150,02/23/2020,Germany,16.0,0.0,14.0
2151,02/23/2020,Vietnam,16.0,0.0,14.0
2152,02/23/2020,United Arab Emirates,13.0,0.0,4.0
2153,02/23/2020,France,12.0,1.0,4.0
2156,02/23/2020,UK,9.0,0.0,8.0
2163,02/23/2020,India,3.0,0.0,3.0
2164,02/23/2020,Philippines,3.0,1.0,1.0
2167,02/23/2020,Russia,2.0,0.0,2.0
2168,02/23/2020,Spain,2.0,0.0,2.0
2174,02/23/2020,Belgium,1.0,0.0,1.0
2175,02/23/2020,Cambodia,1.0,0.0,1.0
2177,02/23/2020,Egypt,1.0,0.0,0.0
2178,02/23/2020,Finland,1.0,0.0,1.0
2180,02/23/2020,Lebanon,1.0,0.0,0.0
2182,02/23/2020,Nepal,1.0,0.0,1.0
2183,02/23/2020,Sri Lanka,1.0,0.0,1.0
2184,02/23/2020,Sweden,1.0,0.0,0.0
2202,02/24/2020,South Korea,833.0,8.0,18.0
2215,02/24/2020,Italy,229.0,7.0,1.0
2218,02/24/2020,Japan,159.0,1.0,22.0
2225,02/24/2020,Singapore,89.0,0.0,51.0
2230,02/24/2020,Iran,61.0,12.0,0.0
2232,02/24/2020,Thailand,35.0,0.0,21.0
2234,02/24/2020,Malaysia,22.0,0.0,18.0
2236,02/24/2020,Germany,16.0,0.0,14.0
2237,02/24/2020,Vietnam,16.0,0.0,14.0
2238,02/24/2020,UK,13.0,0.0,8.0
2239,02/24/2020,United Arab Emirates,13.0,0.0,4.0
2240,02/24/2020,France,12.0,1.0,4.0
2248,02/24/2020,India,3.0,0.0,3.0
2249,02/24/2020,Philippines,3.0,1.0,1.0
2251,02/24/2020,Oman,2.0,0.0,0.0
2252,02/24/2020,Russia,2.0,0.0,2.0
2253,02/24/2020,Spain,2.0,0.0,2.0
2258,02/24/2020,Afghanistan,1.0,0.0,0.0
2259,02/24/2020,Bahrain,1.0,0.0,0.0
2260,02/24/2020,Belgium,1.0,0.0,1.0
2261,02/24/2020,Cambodia,1.0,0.0,1.0
2263,02/24/2020,Egypt,1.0,0.0,0.0
2264,02/24/2020,Finland,1.0,0.0,1.0
2265,02/24/2020,Iraq,1.0,0.0,0.0
2267,02/24/2020,Kuwait,1.0,0.0,0.0
2268,02/24/2020,Lebanon,1.0,0.0,0.0
2270,02/24/2020,Nepal,1.0,0.0,1.0
2271,02/24/2020,Sri Lanka,1.0,0.0,1.0
2272,02/24/2020,Sweden,1.0,0.0,0.0
2291,02/25/2020,South Korea,977.0,10.0,22.0
2301,02/25/2020,Italy,322.0,10.0,1.0
2307,02/25/2020,Japan,170.0,1.0,22.0
2313,02/25/2020,Iran,95.0,16.0,0.0
2316,02/25/2020,Singapore,91.0,0.0,53.0
2321,02/25/2020,Thailand,37.0,0.0,22.0
2324,02/25/2020,Bahrain,23.0,0.0,0.0
2325,02/25/2020,Malaysia,22.0,0.0,18.0
2327,02/25/2020,Germany,17.0,0.0,14.0
2328,02/25/2020,Vietnam,16.0,0.0,16.0
2329,02/25/2020,France,14.0,1.0,11.0
2330,02/25/2020,UK,13.0,0.0,8.0
2331,02/25/2020,United Arab Emirates,13.0,0.0,4.0
2332,02/25/2020,Kuwait,11.0,0.0,0.0
2336,02/25/2020,Spain,6.0,0.0,2.0
2341,02/25/2020,India,3.0,0.0,3.0
2342,02/25/2020,Philippines,3.0,1.0,1.0
2345,02/25/2020,Oman,2.0,0.0,0.0
2346,02/25/2020,Russia,2.0,0.0,2.0
2351,02/25/2020,Afghanistan,1.0,0.0,0.0
2352,02/25/2020,Algeria,1.0,0.0,0.0
2353,02/25/2020,Belgium,1.0,0.0,1.0
2354,02/25/2020,Cambodia,1.0,0.0,1.0
2356,02/25/2020,Croatia,1.0,0.0,0.0
2357,02/25/2020,Egypt,1.0,0.0,0.0
2358,02/25/2020,Finland,1.0,0.0,1.0
2359,02/25/2020,Iraq,1.0,0.0,0.0
2361,02/25/2020,Lebanon,1.0,0.0,0.0
2363,02/25/2020,Nepal,1.0,0.0,1.0
2364,02/25/2020,Sri Lanka,1.0,0.0,1.0
2365,02/25/2020,Sweden,1.0,0.0,0.0
2366,02/25/2020,Switzerland,1.0,0.0,0.0
2382,02/26/2020,South Korea,1261.0,12.0,22.0
2393,02/26/2020,Italy,453.0,12.0,3.0
2400,02/26/2020,Japan,189.0,2.0,22.0
2404,02/26/2020,Iran,139.0,19.0,49.0
2409,02/26/2020,Singapore,93.0,0.0,62.0
2416,02/26/2020,Thailand,40.0,0.0,22.0
2417,02/26/2020,Bahrain,33.0,0.0,0.0
2419,02/26/2020,Germany,27.0,0.0,15.0
2420,02/26/2020,Kuwait,26.0,0.0,0.0
2421,02/26/2020,Malaysia,22.0,0.0,18.0
2422,02/26/2020,France,18.0,2.0,11.0
2424,02/26/2020,Vietnam,16.0,0.0,16.0
2425,02/26/2020,Spain,13.0,0.0,2.0
2426,02/26/2020,UK,13.0,0.0,8.0
2427,02/26/2020,United Arab Emirates,13.0,0.0,4.0
2432,02/26/2020,Iraq,5.0,0.0,0.0
2435,02/26/2020,Oman,4.0,0.0,0.0
2437,02/26/2020,Croatia,3.0,0.0,0.0
2438,02/26/2020,India,3.0,0.0,3.0
2439,02/26/2020,Philippines,3.0,1.0,1.0
2441,02/26/2020,Austria,2.0,0.0,0.0
2442,02/26/2020,Finland,2.0,0.0,1.0
2443,02/26/2020,Israel,2.0,0.0,0.0
2444,02/26/2020,Lebanon,2.0,0.0,0.0
2445,02/26/2020,Pakistan,2.0,0.0,0.0
2446,02/26/2020,Russia,2.0,0.0,2.0
2447,02/26/2020,Sweden,2.0,0.0,0.0
2452,02/26/2020,Afghanistan,1.0,0.0,0.0
2453,02/26/2020,Algeria,1.0,0.0,0.0
2454,02/26/2020,Belgium,1.0,0.0,1.0
2455,02/26/2020,Brazil,1.0,0.0,0.0
2456,02/26/2020,Cambodia,1.0,0.0,1.0
2458,02/26/2020,Egypt,1.0,0.0,0.0
2459,02/26/2020,Georgia,1.0,0.0,0.0
2460,02/26/2020,Greece,1.0,0.0,0.0
2462,02/26/2020,Nepal,1.0,0.0,1.0
2463,02/26/2020,North Macedonia,1.0,0.0,0.0
2464,02/26/2020,Norway,1.0,0.0,0.0
2465,02/26/2020,Romania,1.0,0.0,0.0
2466,02/26/2020,Sri Lanka,1.0,0.0,1.0
2467,02/26/2020,Switzerland,1.0,0.0,0.0
2481,02/27/2020,South Korea,1766.0,13.0,22.0
2490,02/27/2020,Italy,655.0,17.0,45.0
2500,02/27/2020,Iran,245.0,26.0,49.0
2502,02/27/2020,Japan,214.0,4.0,22.0
2510,02/27/2020,Singapore,93.0,0.0,62.0
2516,02/27/2020,Germany,46.0,0.0,16.0
2517,02/27/2020,Kuwait,43.0,0.0,0.0
2519,02/27/2020,Thailand,40.0,0.0,22.0
2520,02/27/2020,France,38.0,2.0,11.0
2521,02/27/2020,Bahrain,33.0,0.0,0.0
2523,02/27/2020,Malaysia,23.0,0.0,18.0
2525,02/27/2020,Vietnam,16.0,0.0,16.0
2526,02/27/2020,Spain,15.0,0.0,2.0
2527,02/27/2020,UK,15.0,0.0,8.0
2528,02/27/2020,United Arab Emirates,13.0,0.0,4.0
2531,02/27/2020,Switzerland,8.0,0.0,0.0
2533,02/27/2020,Iraq,7.0,0.0,0.0
2534,02/27/2020,Sweden,7.0,0.0,0.0
2539,02/27/2020,Oman,4.0,0.0,0.0
2540,02/27/2020,Austria,3.0,0.0,0.0
2541,02/27/2020,Croatia,3.0,0.0,0.0
2542,02/27/2020,Greece,3.0,0.0,0.0
2543,02/27/2020,India,3.0,0.0,3.0
2544,02/27/2020,Israel,3.0,0.0,1.0
2545,02/27/2020,Philippines,3.0,1.0,1.0
2547,02/27/2020,Finland,2.0,0.0,1.0
2548,02/27/2020,Lebanon,2.0,0.0,0.0
2549,02/27/2020,Pakistan,2.0,0.0,0.0
2550,02/27/2020,Russia,2.0,0.0,2.0
2556,02/27/2020,Afghanistan,1.0,0.0,0.0
2557,02/27/2020,Algeria,1.0,0.0,0.0
2558,02/27/2020,Belgium,1.0,0.0,1.0
2559,02/27/2020,Brazil,1.0,0.0,0.0
2560,02/27/2020,Cambodia,1.0,0.0,1.0
2562,02/27/2020,Denmark,1.0,0.0,0.0
2563,02/27/2020,Egypt,1.0,0.0,0.0
2564,02/27/2020,Estonia,1.0,0.0,0.0
2565,02/27/2020,Georgia,1.0,0.0,0.0
2567,02/27/2020,Nepal,1.0,0.0,1.0
2568,02/27/2020,Netherlands,1.0,0.0,0.0
2569,02/27/2020,North Macedonia,1.0,0.0,0.0
2570,02/27/2020,Norway,1.0,0.0,0.0
2571,02/27/2020,Romania,1.0,0.0,0.0
2572,02/27/2020,San Marino,1.0,0.0,0.0
2573,02/27/2020,Sri Lanka,1.0,0.0,1.0
2586,02/28/2020,South Korea,2337.0,13.0,22.0
2593,02/28/2020,Italy,888.0,21.0,46.0
2601,02/28/2020,Iran,388.0,34.0,73.0
2607,02/28/2020,Japan,228.0,4.0,22.0
2616,02/28/2020,Singapore,93.0,0.0,62.0
2621,02/28/2020,France,57.0,2.0,11.0
2622,02/28/2020,Germany,48.0,0.0,16.0
2623,02/28/2020,Kuwait,45.0,0.0,0.0
2625,02/28/2020,Thailand,41.0,0.0,28.0
2626,02/28/2020,Bahrain,36.0,0.0,0.0
2628,02/28/2020,Spain,32.0,0.0,2.0
2629,02/28/2020,Malaysia,23.0,0.0,18.0
2630,02/28/2020,UK,20.0,0.0,8.0
2631,02/28/2020,United Arab Emirates,19.0,0.0,5.0
2633,02/28/2020,Vietnam,16.0,0.0,16.0
2636,02/28/2020,Switzerland,8.0,0.0,0.0
2638,02/28/2020,Iraq,7.0,0.0,0.0
2639,02/28/2020,Sweden,7.0,0.0,0.0
2640,02/28/2020,Norway,6.0,0.0,0.0
2643,02/28/2020,Croatia,5.0,0.0,0.0
2646,02/28/2020,Greece,4.0,0.0,0.0
2647,02/28/2020,Israel,4.0,0.0,1.0
2648,02/28/2020,Oman,4.0,0.0,0.0
2649,02/28/2020,Austria,3.0,0.0,0.0
2650,02/28/2020,India,3.0,0.0,3.0
2651,02/28/2020,Philippines,3.0,1.0,1.0
2652,02/28/2020,Romania,3.0,0.0,0.0
2654,02/28/2020,Finland,2.0,0.0,1.0
2655,02/28/2020,Lebanon,2.0,0.0,0.0
2656,02/28/2020,Pakistan,2.0,0.0,0.0
2657,02/28/2020,Russia,2.0,0.0,2.0
2663,02/28/2020, Azerbaijan,1.0,0.0,0.0
2664,02/28/2020,Afghanistan,1.0,0.0,0.0
2665,02/28/2020,Algeria,1.0,0.0,0.0
2666,02/28/2020,Belarus,1.0,0.0,0.0
2667,02/28/2020,Belgium,1.0,0.0,1.0
2668,02/28/2020,Brazil,1.0,0.0,0.0
2669,02/28/2020,Cambodia,1.0,0.0,1.0
2672,02/28/2020,Denmark,1.0,0.0,0.0
2673,02/28/2020,Egypt,1.0,0.0,1.0
2674,02/28/2020,Estonia,1.0,0.0,0.0
2675,02/28/2020,Georgia,1.0,0.0,0.0
2676,02/28/2020,Iceland,1.0,0.0,0.0
2677,02/28/2020,Lithuania,1.0,0.0,0.0
2679,02/28/2020,Mexico,1.0,0.0,0.0
2680,02/28/2020,Nepal,1.0,0.0,1.0
2681,02/28/2020,Netherlands,1.0,0.0,0.0
2682,02/28/2020,New Zealand,1.0,0.0,0.0
2683,02/28/2020,Nigeria,1.0,0.0,0.0
2684,02/28/2020,North Ireland,1.0,0.0,0.0
2685,02/28/2020,North Macedonia,1.0,0.0,0.0
2686,02/28/2020,San Marino,1.0,0.0,0.0
2687,02/28/2020,Sri Lanka,1.0,0.0,1.0
2700,02/29/2020,South Korea,3150.0,16.0,27.0
2704,02/29/2020,Italy,1128.0,29.0,46.0
2711,02/29/2020,Iran,593.0,43.0,123.0
2721,02/29/2020,Japan,241.0,5.0,32.0
2728,02/29/2020,Singapore,102.0,0.0,72.0
2729,02/29/2020,France,100.0,2.0,12.0
2733,02/29/2020,Germany,79.0,0.0,16.0
2737,02/29/2020,Kuwait,45.0,0.0,0.0
2738,02/29/2020,Spain,45.0,0.0,2.0
2740,02/29/2020,Thailand,42.0,0.0,28.0
2741,02/29/2020,Bahrain,41.0,0.0,0.0
2743,02/29/2020,Malaysia,25.0,0.0,18.0
2744,02/29/2020,UK,23.0,0.0,8.0
2745,02/29/2020,United Arab Emirates,21.0,0.0,5.0
2747,02/29/2020,Switzerland,18.0,0.0,0.0
2748,02/29/2020,Vietnam,16.0,0.0,16.0
2749,02/29/2020,Norway,15.0,0.0,0.0
2750,02/29/2020,Iraq,13.0,0.0,0.0
2751,02/29/2020,Sweden,12.0,0.0,0.0
2755,02/29/2020,Austria,9.0,0.0,0.0
2758,02/29/2020,Israel,7.0,0.0,1.0
2759,02/29/2020,Croatia,6.0,0.0,0.0
2760,02/29/2020,Netherlands,6.0,0.0,0.0
2761,02/29/2020,Oman,6.0,0.0,1.0
2764,02/29/2020,Greece,4.0,0.0,0.0
2765,02/29/2020,Lebanon,4.0,0.0,0.0
2766,02/29/2020,Mexico,4.0,0.0,0.0
2767,02/29/2020,Pakistan,4.0,0.0,0.0
2769,02/29/2020,Denmark,3.0,0.0,0.0
2770,02/29/2020,Finland,3.0,0.0,1.0
2771,02/29/2020,India,3.0,0.0,3.0
2772,02/29/2020,Philippines,3.0,1.0,1.0
2773,02/29/2020,Romania,3.0,0.0,0.0
2776,02/29/2020,Brazil,2.0,0.0,0.0
2777,02/29/2020,Russia,2.0,0.0,2.0
2782,02/29/2020,Afghanistan,1.0,0.0,0.0
2783,02/29/2020,Algeria,1.0,0.0,0.0
2784,02/29/2020,Belarus,1.0,0.0,0.0
2785,02/29/2020,Belgium,1.0,0.0,1.0
2786,02/29/2020,Cambodia,1.0,0.0,1.0
2789,02/29/2020,Egypt,1.0,0.0,1.0
2790,02/29/2020,Estonia,1.0,0.0,0.0
2791,02/29/2020,Georgia,1.0,0.0,0.0
2792,02/29/2020,Iceland,1.0,0.0,0.0
2793,02/29/2020,Ireland,1.0,0.0,0.0
2794,02/29/2020,Lithuania,1.0,0.0,0.0
2795,02/29/2020,Luxembourg,1.0,0.0,0.0
2797,02/29/2020,Monaco,1.0,0.0,0.0
2798,02/29/2020,Nepal,1.0,0.0,1.0
2799,02/29/2020,New Zealand,1.0,0.0,0.0
2800,02/29/2020,Nigeria,1.0,0.0,0.0
2801,02/29/2020,North Macedonia,1.0,0.0,0.0
2802,02/29/2020,Qatar,1.0,0.0,0.0
2803,02/29/2020,San Marino,1.0,0.0,0.0
2804,02/29/2020,Sri Lanka,1.0,0.0,1.0
2819,03/01/2020,South Korea,3736.0,17.0,30.0
2820,03/01/2020,Italy,1694.0,34.0,83.0
2826,03/01/2020,Iran,978.0,54.0,175.0
2838,03/01/2020,Japan,256.0,6.0,32.0
2846,03/01/2020,France,130.0,2.0,12.0
2847,03/01/2020,Germany,130.0,0.0,16.0
2849,03/01/2020,Singapore,106.0,0.0,72.0
2853,03/01/2020,Spain,84.0,0.0,2.0
2857,03/01/2020,Bahrain,47.0,0.0,0.0
2858,03/01/2020,Kuwait,45.0,0.0,0.0
2860,03/01/2020,Thailand,42.0,1.0,28.0
2862,03/01/2020,UK,36.0,0.0,8.0
2863,03/01/2020,Malaysia,29.0,0.0,18.0
2864,03/01/2020,Switzerland,27.0,0.0,0.0
2865,03/01/2020,United Arab Emirates,21.0,0.0,5.0
2866,03/01/2020,Iraq,19.0,0.0,0.0
2867,03/01/2020,Norway,19.0,0.0,0.0
2869,03/01/2020,Vietnam,16.0,0.0,16.0
2870,03/01/2020,Austria,14.0,0.0,0.0
2872,03/01/2020,Sweden,14.0,0.0,0.0
2873,03/01/2020,Israel,10.0,0.0,1.0
2874,03/01/2020,Lebanon,10.0,0.0,0.0
2876,03/01/2020,Netherlands,10.0,0.0,0.0
2881,03/01/2020,Croatia,7.0,0.0,0.0
2882,03/01/2020,Greece,7.0,0.0,0.0
2884,03/01/2020,Ecuador,6.0,0.0,0.0
2885,03/01/2020,Finland,6.0,0.0,1.0
2886,03/01/2020,Oman,6.0,0.0,1.0
2887,03/01/2020,Mexico,5.0,0.0,0.0
2888,03/01/2020,Denmark,4.0,0.0,0.0
2889,03/01/2020,Pakistan,4.0,0.0,0.0
2891,03/01/2020,Azerbaijan,3.0,0.0,0.0
2892,03/01/2020,Czech Republic,3.0,0.0,0.0
2893,03/01/2020,Georgia,3.0,0.0,0.0
2894,03/01/2020,Iceland,3.0,0.0,0.0
2895,03/01/2020,India,3.0,0.0,3.0
2896,03/01/2020,Philippines,3.0,1.0,1.0
2897,03/01/2020,Qatar,3.0,0.0,0.0
2898,03/01/2020,Romania,3.0,0.0,0.0
2902,03/01/2020,Belgium,2.0,0.0,1.0
2903,03/01/2020,Brazil,2.0,0.0,0.0
2904,03/01/2020,Egypt,2.0,0.0,1.0
2905,03/01/2020,Russia,2.0,0.0,2.0
2910,03/01/2020,Afghanistan,1.0,0.0,0.0
2911,03/01/2020,Algeria,1.0,0.0,0.0
2912,03/01/2020,Armenia,1.0,0.0,0.0
2913,03/01/2020,Belarus,1.0,0.0,0.0
2914,03/01/2020,Cambodia,1.0,0.0,1.0
2917,03/01/2020,Dominican Republic,1.0,0.0,0.0
2918,03/01/2020,Estonia,1.0,0.0,0.0
2919,03/01/2020,Ireland,1.0,0.0,0.0
2920,03/01/2020,Lithuania,1.0,0.0,0.0
2921,03/01/2020,Luxembourg,1.0,0.0,0.0
2923,03/01/2020,Monaco,1.0,0.0,0.0
2924,03/01/2020,Nepal,1.0,0.0,1.0
2925,03/01/2020,New Zealand,1.0,0.0,0.0
2926,03/01/2020,Nigeria,1.0,0.0,0.0
2927,03/01/2020,North Macedonia,1.0,0.0,0.0
2928,03/01/2020,San Marino,1.0,0.0,0.0
2929,03/01/2020,Sri Lanka,1.0,0.0,1.0
2944,03/02/2020,South Korea,4335.0,28.0,30.0
2945,03/02/2020,Italy,2036.0,52.0,149.0
2946,03/02/2020,Iran,1501.0,66.0,291.0
2963,03/02/2020,Japan,274.0,6.0,32.0
2966,03/02/2020,France,191.0,3.0,12.0
2969,03/02/2020,Germany,159.0,0.0,16.0
2974,03/02/2020,Spain,120.0,0.0,2.0
2975,03/02/2020,Singapore,108.0,0.0,78.0
2982,03/02/2020,Kuwait,56.0,0.0,0.0
2983,03/02/2020,Bahrain,49.0,0.0,0.0
2985,03/02/2020,Thailand,43.0,1.0,31.0
2986,03/02/2020,Switzerland,42.0,0.0,0.0
2988,03/02/2020,UK,40.0,0.0,8.0
2989,03/02/2020,Malaysia,29.0,0.0,18.0
2990,03/02/2020,Iraq,26.0,0.0,0.0
2991,03/02/2020,Norway,25.0,0.0,0.0
2992,03/02/2020,United Arab Emirates,21.0,0.0,5.0
2993,03/02/2020,Austria,18.0,0.0,0.0
2995,03/02/2020,Netherlands,18.0,0.0,0.0
2997,03/02/2020,Vietnam,16.0,0.0,16.0
2998,03/02/2020,Sweden,15.0,0.0,0.0
3000,03/02/2020,Lebanon,13.0,0.0,0.0
3001,03/02/2020,Israel,10.0,0.0,1.0
3006,03/02/2020,Belgium,8.0,0.0,1.0
3008,03/02/2020,San Marino,8.0,0.0,0.0
3009,03/02/2020,Croatia,7.0,0.0,0.0
3010,03/02/2020,Greece,7.0,0.0,0.0
3012,03/02/2020,Ecuador,6.0,0.0,0.0
3013,03/02/2020,Finland,6.0,0.0,1.0
3014,03/02/2020,Iceland,6.0,0.0,0.0
3015,03/02/2020,Oman,6.0,0.0,1.0
3016,03/02/2020,India,5.0,0.0,3.0
3017,03/02/2020,Mexico,5.0,0.0,0.0
3018,03/02/2020,Denmark,4.0,0.0,0.0
3019,03/02/2020,Pakistan,4.0,0.0,0.0
3022,03/02/2020,Algeria,3.0,0.0,0.0
3024,03/02/2020,Azerbaijan,3.0,0.0,0.0
3025,03/02/2020,Czech Republic,3.0,0.0,0.0
3026,03/02/2020,Georgia,3.0,0.0,0.0
3027,03/02/2020,Philippines,3.0,1.0,1.0
3028,03/02/2020,Qatar,3.0,0.0,0.0
3029,03/02/2020,Romania,3.0,0.0,0.0
3030,03/02/2020,Russia,3.0,0.0,2.0
3032,03/02/2020,Brazil,2.0,0.0,0.0
3033,03/02/2020,Egypt,2.0,0.0,1.0
3034,03/02/2020,Indonesia,2.0,0.0,0.0
3035,03/02/2020,Portugal,2.0,0.0,0.0
3041,03/02/2020,Afghanistan,1.0,0.0,0.0
3042,03/02/2020,Andorra,1.0,0.0,0.0
3043,03/02/2020,Armenia,1.0,0.0,0.0
3045,03/02/2020,Belarus,1.0,0.0,0.0
3046,03/02/2020,Cambodia,1.0,0.0,1.0
3049,03/02/2020,Dominican Republic,1.0,0.0,0.0
3050,03/02/2020,Estonia,1.0,0.0,0.0
3051,03/02/2020,Ireland,1.0,0.0,0.0
3052,03/02/2020,Latvia,1.0,0.0,0.0
3053,03/02/2020,Lithuania,1.0,0.0,0.0
3054,03/02/2020,Luxembourg,1.0,0.0,0.0
3056,03/02/2020,Monaco,1.0,0.0,0.0
3057,03/02/2020,Morocco,1.0,0.0,0.0
3058,03/02/2020,Nepal,1.0,0.0,1.0
3059,03/02/2020,New Zealand,1.0,0.0,0.0
3060,03/02/2020,Nigeria,1.0,0.0,0.0
3061,03/02/2020,North Macedonia,1.0,0.0,0.0
3062,03/02/2020,Saudi Arabia,1.0,0.0,0.0
3063,03/02/2020,Senegal,1.0,0.0,0.0
3064,03/02/2020,Sri Lanka,1.0,0.0,1.0
3085,03/03/2020,South Korea,5186.0,28.0,30.0
3086,03/03/2020,Italy,2502.0,79.0,160.0
3087,03/03/2020,Iran,2336.0,77.0,291.0
3104,03/03/2020,Japan,293.0,6.0,43.0
3107,03/03/2020,France,204.0,4.0,12.0
3108,03/03/2020,Germany,196.0,0.0,16.0
3111,03/03/2020,Spain,165.0,1.0,2.0
3116,03/03/2020,Singapore,110.0,0.0,78.0
3123,03/03/2020,Kuwait,56.0,0.0,0.0
3124,03/03/2020,Switzerland,56.0,0.0,2.0
3125,03/03/2020,UK,51.0,0.0,8.0
3126,03/03/2020,Bahrain,49.0,0.0,0.0
3128,03/03/2020,Thailand,43.0,1.0,31.0
3130,03/03/2020,Malaysia,36.0,0.0,22.0
3131,03/03/2020,Iraq,32.0,0.0,0.0
3132,03/03/2020,Norway,32.0,0.0,0.0
3133,03/03/2020,United Arab Emirates,27.0,0.0,5.0
3134,03/03/2020,Netherlands,24.0,0.0,0.0
3135,03/03/2020,Austria,21.0,0.0,0.0
3136,03/03/2020,Sweden,21.0,0.0,0.0
3140,03/03/2020,Vietnam,16.0,0.0,16.0
3142,03/03/2020,Belgium,13.0,0.0,1.0
3143,03/03/2020,Lebanon,13.0,0.0,0.0
3144,03/03/2020,Israel,12.0,0.0,1.0
3145,03/03/2020,Oman,12.0,0.0,2.0
3147,03/03/2020,Iceland,11.0,0.0,0.0
3150,03/03/2020,San Marino,10.0,1.0,0.0
3153,03/03/2020,Croatia,9.0,0.0,0.0
3154,03/03/2020,Ecuador,7.0,0.0,0.0
3155,03/03/2020,Greece,7.0,0.0,0.0
3156,03/03/2020,Qatar,7.0,0.0,0.0
3157,03/03/2020,Denmark,6.0,0.0,0.0
3158,03/03/2020,Finland,6.0,0.0,1.0
3160,03/03/2020,Algeria,5.0,0.0,0.0
3161,03/03/2020,Czech Republic,5.0,0.0,0.0
3162,03/03/2020,India,5.0,0.0,3.0
3163,03/03/2020,Mexico,5.0,0.0,1.0
3164,03/03/2020,Pakistan,5.0,0.0,0.0
3167,03/03/2020,Azerbaijan,3.0,0.0,0.0
3168,03/03/2020,Georgia,3.0,0.0,0.0
3169,03/03/2020,Philippines,3.0,1.0,1.0
3170,03/03/2020,Romania,3.0,0.0,0.0
3171,03/03/2020,Russia,3.0,0.0,2.0
3173,03/03/2020,Brazil,2.0,0.0,0.0
3174,03/03/2020,Egypt,2.0,0.0,1.0
3175,03/03/2020,Estonia,2.0,0.0,0.0
3176,03/03/2020,Indonesia,2.0,0.0,0.0
3177,03/03/2020,Ireland,2.0,0.0,0.0
3178,03/03/2020,Portugal,2.0,0.0,0.0
3179,03/03/2020,Senegal,2.0,0.0,0.0
3189,03/03/2020,Afghanistan,1.0,0.0,0.0
3190,03/03/2020,Andorra,1.0,0.0,0.0
3191,03/03/2020,Argentina,1.0,0.0,0.0
3192,03/03/2020,Armenia,1.0,0.0,0.0
3194,03/03/2020,Belarus,1.0,0.0,0.0
3195,03/03/2020,Cambodia,1.0,0.0,1.0
3198,03/03/2020,Chile,1.0,0.0,0.0
3199,03/03/2020,Dominican Republic,1.0,0.0,0.0
3200,03/03/2020,Jordan,1.0,0.0,0.0
3201,03/03/2020,Latvia,1.0,0.0,0.0
3202,03/03/2020,Lithuania,1.0,0.0,0.0
3203,03/03/2020,Luxembourg,1.0,0.0,0.0
